Name,RH57,RH1,RH58,RH27,RH24,RH54,RH56,RH2,RH40,RH41,RH9,RH30,RH25,RH55,RH12,RH32,RH43,RH16,RH50,RH18,RH51,RH37,RH42,RH64,RH49,RH20,RH33,RH46,T47be,T22,T34,T97be,T87be,T67be,T35,T95be,T63be,T55be,T81be,T89be,T68be,T86be,T41,T62be,T69be,T44be,T49be,T82be,T21,T93be,T46be,T73be,T36,T4,T14,T88be,T66be
5_Methylcytosine,,,,,,,,,,,,,,,,5346.511031,3737.27826,5560.389388,5624.257906,5475.936787,6377.779496,1740.585852,5619.18298,4377.889177,,6202.041438,,,,,2408.595038,,,,1769.191824,,,,,,,,,,,,2274.381683,,,,2294.710933,,2619.633814,,,,
p_Aminobenzoic_acid,1728.330346,,,,,,,796.9442488,,1736.420152,,2065.979554,754.2888369,1419.758906,,1545.61051,,,,,,1345.872292,,,2335.228184,,,,,2827.525046,1377.15024,6217.429305,5022.932747,1001.384448,,2790.539894,,3151.121809,1982.46241,,1662.615735,3035.251491,1242.931972,2902.544211,2186.30695,2922.818469,2623.399428,1986.682819,2901.719623,952.7243507,1543.211234,2602.801441,,9944.896637,3623.21966,1828.920291,4020.226747
3_Hydroxyisovaleric_acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.699861,,,,,,,,,527.4144198,,
p_Octopamine,,,,,,,,,,,,,,,,,,184.6309362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cytosine,7482.048258,,5943.07061,,,7649.203974,4118.002918,9370.037463,2685.648762,8629.326254,,,5207.879108,,,,,2200.18941,5065.228965,,,,6131.778489,6380.797569,12745.21419,,,,,,,,7367.058152,4759.707326,2051.967772,,,5246.570787,6125.995552,,,,,,4640.432509,5460.662614,12404.20946,4213.542888,2685.78414,,4819.643356,,6718.289691,5920.982822,,5255.000129,
Vitamin_B2,2381.768923,4220.61334,5107.012062,5834.323512,2429.62352,2879.496418,1783.831947,4446.104013,7500.22514,4518.531957,3270.091529,4071.208146,8136.277869,3938.748668,1106.534781,1447.102802,902.9947436,390.616439,982.0065756,424.5993472,318.1440181,498.5003414,1783.956156,1743.037873,2151.943255,386.4785274,583.8227484,916.0762745,9273.579228,4475.344483,1188.140709,8358.018936,6919.556637,7750.907741,335.2700254,3080.223725,616.6119275,14107.51556,2763.103343,4345.35955,3750.548529,8429.27885,5564.045993,3989.241938,5372.698079,10074.69225,2531.375753,2477.104808,9316.346856,3945.325312,3621.078133,9557.301623,2238.51207,9070.198842,6165.396043,3930.427298,10821.5632
Pterin,47.29008109,71.24674695,78.65235294,94.5194969,33.64152397,,18.52353119,203.298444,57.31724706,107.0832362,66.95420161,124.6512499,129.3360177,,116.1155835,41.44859668,5.272434705,5.125899127,39.46477992,18.04371119,21.16415861,1.268635315,50.28338337,26.38781498,90.04013877,9.023236574,7.91082588,15.57229527,70.58140105,88.58225288,50.91143714,60.2948844,123.6908681,91.72679319,30.12940158,28.28679369,300.8634033,50.13211431,123.2275189,430.462826,77.23295414,110.3330388,133.7141875,44.96459064,67.71487279,69.63645184,430.9440625,18.07144153,190.5392434,56.79515828,150.7049172,86.39779422,52.69186506,146.6647184,138.6501714,33.91605416,166.8288014
5_Amino_4_carbamoylimidazole_AICA,,,,,597.9916393,,,,,,,,,,,,,,,,,,,,,,,,,,,694.4633465,652.6032458,,,,,,,,,653.5314271,,,,,,,,,,,,3231.484798,,,
Deoxycytidine,,,,,,2638.493123,,,,2575.683066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.849651,,,,,,,,,,,,,,,2847.070778,,,
Phenylacetylglutamine,,,,,,,,,,,,,455.0962015,,464.6004991,,,,,,,,,,,435.2999694,,,,,,,,,,,,,459.6367468,,,,,,,,,,,,,,429.9915972,,,,
Acetylcholine,1.876076661,0.320060882,3.497328931,0.64310567,1.149655705,3.633074043,2.543043251,3.587876136,0.293984172,2.797675635,3.993455944,0.271258225,0.29919102,2.845473431,7.923753897,0.112427818,0.071569322,0.187753007,0.233997929,0.152934843,0.238324125,0.333336315,,0.956903257,0.212576329,3.842937133,22.6192833,2.092872346,0.58856965,0.522028484,0.120155002,0.808819094,2.505950545,1.427319057,0.049204918,0.437009829,,,1.48706382,,0.956763516,0.57376953,0.274152579,1.487136479,0.328303846,1.027110966,0.51256489,0.785318694,0.392171682,0.99177536,0.110561131,0.985696088,0.134469282,,0.861012121,0.824382959,0.646872998
Allantoin,,,1017.239612,2175.084113,,,,,654.4623707,,,,,,1431.016418,,,,,,,,363.2635204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.5819549,,,,,
2_Hydroxybutyric_acid,,,,,,,,,,,,,,,155.9066276,,,,,,,,,,,,,,,,,,,,,,,,,,,461.3880664,,,,,,,,,,,,,,,
Alpha_Hydroxyisobutyric_acid,,,,,,,,,,,,,,,131.3412729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Methyl_beta_D_glucopyranoside,,,,,,,6817.924892,,6743.01858,,8227.097666,,8330.571904,7790.302931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicotinic_acidVB3,81738.16116,37361.60333,80581.4041,68325.03371,41452.81259,53546.6207,37860.28628,112778.4535,69916.16272,75292.35727,40579.10715,97654.53074,146863.0445,42615.71298,11806.89115,47524.67452,24807.52665,21661.20866,61294.02016,4420.190564,3964.893982,19952.62425,57148.49761,32833.31285,86189.25935,23707.76418,9476.038926,27601.36927,118237.2986,47371.20637,21365.65191,157671.9477,105928.41,104127.1985,19891.96979,73762.326,17308.78342,87591.09758,41516.12807,15906.32533,74297.92062,48599.73809,80861.86763,52239.05216,110692.8127,113212.1514,29968.04954,44614.52847,101886.8565,81119.37241,24280.45207,88102.63589,42214.15727,139407.562,134184.7671,63506.30165,91651.99883
Inosine,341.1629658,,357.9376115,34.1602108,34.13051009,31.64792909,203.3603653,69.8018093,25.66500529,531.873242,708.9085692,16.56335355,85.67742959,119.5595176,107.6828932,,43.92988592,,74.95842485,,32.37867076,66.77017481,,54.547482,112.9210814,74.7701847,86.79897403,265.1689245,125.6815509,927.5480918,,3669.917674,82.74819206,220.9920911,371.562851,314.482471,,693.7763065,876.7129801,,747.3268934,114.1769108,448.2932763,334.6330408,641.435746,254.1624071,1834.961543,90.53013576,335.8976526,568.537098,733.7725378,420.704633,309.2984634,2129.655698,647.2417784,1313.358964,298.5828613
Guanine,1325.19218,629.0603564,4778.883939,1774.559155,1412.430863,2449.980177,1599.106823,2971.239385,1852.918238,11523.26785,1129.40528,1936.969698,3292.890023,566.5456188,933.1511004,109.018963,97.67850764,99.03086158,330.3470699,65.25959902,163.521409,181.4894227,359.0053466,477.408696,828.5559111,126.4249421,202.7963787,689.2238954,735.2619868,4848.989512,450.8507619,2275.706234,1257.056695,1358.231213,1098.594386,1642.614673,106.9780397,5982.309863,4528.359694,402.5735911,1884.051918,1321.179082,506.9125829,1735.761963,1354.614088,2948.030536,2349.327141,2670.16239,1273.689795,814.2655602,723.4497046,1725.943322,1261.264138,2835.624997,2064.76352,2111.420576,1609.101304
Deoxyguanosine,59.64836919,,196.8782031,45.70866112,,73.71206471,63.86820018,124.4465624,95.58405962,733.2317525,,40.52061042,135.2128508,20.36898701,,,,,,,,,,,95.98265346,,,36.53374475,,144.0317138,,55.89388471,36.15829234,54.95135257,,64.63176087,,522.9321432,171.6294509,,,31.85983546,,47.17645371,58.48551428,95.63995851,,41.98738901,41.27782644,,,,,106.5214751,39.98073808,64.67607291,98.11911581
Mevalonic_acid,,,,,,,,,,,,,,,,,,,,,,,,,,,634.4183869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orotic_acid,,33339.89764,7578.856158,20390.37495,,,,4648.677308,28867.73372,,,13139.60576,30393.74778,,,4841.104686,,,,,,,,,7265.694839,,,,46830.05596,4322.314902,2854.713996,6988.388561,25453.08485,21997.82779,,10212.73252,,,,7557.748421,,54402.7824,4025.504747,,19434.82455,5585.303237,2864.988276,,25098.97282,6690.867666,7542.914815,46579.64042,,22665.00464,8298.785414,,6895.21437
Xanthine,5838.226542,4438.624532,6827.363483,9006.652656,2132.100515,2745.026929,1471.394885,12625.33835,9848.120936,10535.83025,1688.126294,8350.185622,15043.53556,2718.126895,2397.463627,1819.84302,635.3759595,281.5503212,1947.139612,187.7135225,270.5001994,550.3167628,1833.188486,3069.843445,4494.443733,272.6810047,983.685216,461.8689028,20186.31692,9681.543239,5457.138188,21824.15588,18671.59503,15236.27782,2216.065515,10182.09515,848.1061962,9722.007525,7117.249189,10163.70842,2390.343001,15750.12815,15226.99871,5976.210736,9376.103629,5935.239207,13742.49663,5188.871695,17172.24458,12741.65291,8493.126358,20770.85385,4982.527043,39744.83076,19543.3997,7802.943372,16579.0244
4_Aminohippuric_acid,,,,,,,,,,,,,,,3407.843346,,,,,,,,,,,,,,,5450.189039,,,,,,,,5717.845063,,,,,,,,,,,,,,,,,,,
Cytidine,74709.9165,15370.10088,271648.4604,26763.09744,60033.33771,201270.6954,102076.1335,350586.9887,58912.58544,95207.00396,126941.5971,53913.67467,69921.62143,70927.61978,135049.6456,9995.88852,7128.023201,13355.48722,31914.03656,3769.511567,8464.897376,29427.92639,32635.80794,60218.96442,58198.55847,17014.34241,54192.13316,58636.25456,58391.9361,143858.8662,21739.73885,373497.9606,78552.43163,90640.83141,110495.115,110670.614,2634.584249,69500.46042,791566.9619,9544.444518,147222.2699,31214.79469,50636.91838,85772.09731,103455.2702,155521.6254,205312.8806,102848.6426,28940.67259,70967.32745,56995.00279,172809.8876,144272.4439,257952.6738,119555.6122,834761.5164,45133.67651
Picolinic_acid,3393.575716,1778.087879,3155.608915,2853.288729,1950.728378,2265.465636,1678.59093,4612.81351,3086.17834,3375.772543,1819.059495,3858.444356,5617.071208,1727.272684,,2000.346323,1295.729558,1112.248069,2873.173397,,,1102.502639,2427.226312,1754.933964,3605.958328,1467.57053,,1389.403417,4688.419731,2066.233443,1070.092247,6258.558273,3869.498088,4221.166625,976.3794055,3024.737331,1087.853686,4208.277726,1949.1749,1124.828806,2882.152585,2061.553994,2979.82632,2583.54598,4129.758128,4277.720037,1383.306512,2088.602291,4182.987182,3279.322231,,3697.597086,,5178.528229,5652.168065,2605.084349,3868.365515
Leucyl_Glycine,148.6099867,,264.213928,,,139.1981838,164.0171103,188.4921997,,290.6683641,,,,,,,,,,,,,,,,,,,297.9012817,395.8524708,,416.238604,221.2389072,,,189.1163919,331.9331547,,295.7759067,,177.6394556,,,229.8863997,387.7661763,137.9011493,292.0349874,147.6970745,213.9592672,243.7511321,471.993542,739.9318882,,276.3659179,764.7077917,275.2078824,663.3685432
Pyridoxamine,723.0887415,1113.553003,,1562.417101,,,,1028.383727,1409.744767,1062.503543,,1413.015324,2106.538117,,,903.6069755,,,,,,,,,1246.876552,,,,1759.45692,776.6880769,,1392.13477,1735.589373,1118.334989,,,,745.299649,,1158.29889,1247.330638,1652.390832,1559.493975,,1326.47561,975.6053699,1091.126896,,1272.949821,1408.627633,1283.79295,1784.961029,,999.3158389,1066.061171,,1810.877342
3_Amino_4_hydroxybenzoate,,593.9873197,316.9790679,262.1822433,,,,412.9043637,,,,,2125.203093,,,,123.9795566,,,,138.1254631,,,,456.129287,157.6539741,155.682122,,3280.020398,315.2359989,1145.058503,828.8875584,,,,208.306679,93.36531272,383.0338221,,323.4395658,,3638.876187,2059.771499,,908.735648,148.8777663,477.4018818,119.0475162,1504.318256,568.8921165,420.163994,,122.0851318,3398.594061,1590.967005,,533.6435621
Phenylalanine,110794.9207,138361.7167,433806.3981,154568.4718,100426.3817,61020.83194,106371.7101,909217.9639,134818.081,221400.3447,142301.2371,238513.7882,248959.6634,151624.6685,204773.3509,29932.15718,250850.6343,17831.34505,152315.6597,5022.396297,4973.188329,7490.336234,59427.133,217683.1288,151228.7514,15175.04861,57991.84386,48328.606,361420.2538,316675.6114,113944.659,154672.9076,327155.1718,245296.1716,7680.764784,203161.1386,223701.828,313006.2167,641768.3504,304889.7087,104562.5884,396196.438,315827.9334,702384.401,403482.6391,93950.01354,91540.88131,199738.2954,316712.678,281763.2674,88357.43169,928752.3062,59969.34479,402748.5974,235296.9934,161960.9214,570456.3347
Tryptophan,59281.79169,54002.71216,263495.846,59320.22161,58964.55189,40794.15535,37980.66165,80954.77265,60182.17032,111801.9227,158111.5572,137618.2092,112191.5034,51676.89701,239912.9301,18898.88447,26211.92193,8541.105094,20983.54955,3194.986587,2686.006816,6414.277962,36905.426,61506.0713,83185.95706,7452.7089,17219.32683,13192.77104,197957.8715,163350.6911,45394.17448,73249.2366,172014.0498,141812.59,4226.351025,117975.9709,127029.6796,133105.1387,449618.1225,90051.34086,49154.13599,94153.39579,163323.1281,762910.3121,212318.4091,40326.54041,38385.48421,105296.5236,117720.2746,133628.5284,33963.87034,480961.1078,22563.62017,189475.8096,105417.265,106152.6129,256377.1241
Lactate,,,,,,,39862.94958,,,,,,,,,,,,,,,,,38686.41715,,,,,,,30601.69628,,,,,,,,,,,,,,,,,,,,,,28954.14508,,,,
N_Acetylmannosamine,99466.4908,167915.4284,74021.20642,105123.5486,92913.86964,3167.02209,140982.1058,127910.5134,190038.866,130326.3817,73879.67401,44910.97523,194661.4543,149883.7439,216394.5498,19772.59764,22145.71333,8092.368387,,,,,,44442.31551,23762.63757,,12246.27765,1640.558445,259743.7016,87684.33518,9887.324907,81205.14233,117598.6828,229821.1505,19044.67779,191722.6534,16593.78952,121429.7095,189180.1537,68463.67101,90925.09669,249693.7265,44834.07001,,,164152.3607,35219.39056,70318.34644,80639.09559,161443.5473,,65703.53263,,694818.78,149420.0053,120532.7792,169201.6632
Adenosine_2_3_cyclic_phosphate,53.6404565,50.68541245,277.4694894,71.04854645,9.934825011,111.6691991,111.0476462,139.6728813,2536.001124,2.896583555,161.7567078,12.15767204,16.23527059,162.8522081,316.2573931,,,0.612119289,5.702161861,,,24.46064705,,21.90551719,,,21.86971612,12.97707604,30.90620897,49.10135811,305.2944408,248.1102509,77.32310002,27.60383279,759.3779737,139.5819255,,11.45691174,44.52959117,,112.5332141,33.09535091,,120.3904964,61.84998133,92.05612089,48.46878919,148.9307474,,13.98802796,64.87229511,689.8112984,847.5973115,31.33963832,87.0997847,82.82011188,47.3083854
3_Hydroxybutyric_acid,732.1462207,212.5447156,,621.4246168,,1062.681513,4291.504386,,1167.505875,,814.5812231,651.5856086,,1724.223219,,664.8206044,635.8294147,741.2405553,709.435999,,,611.2400586,,,,,,733.2828802,244.2053613,,,,806.9119451,617.3591822,,812.0905129,,,681.5581508,,518.0772734,752.1455172,,3471.502332,50.4086967,2123.454317,,,,1198.960396,,72.0631357,,,17319.89025,1579.094391,2268.498448
Protirelin,,,5.012514104,,2.628322766,,7.711604571,,,,,13.23635429,,,,,,,,,,,,3.963360363,,,,,,,,0.953319656,,,,,,,,,,,,,,,,,,,,,,,,,
6_Hydroxynicotinic_acid,,,196.4515697,397.4526309,,,,,470.0303998,,,491.0737331,,212.3275635,228.1345141,,,,196.385785,,,,261.1614578,,333.4182751,,213.8378366,,230.476803,423.2907913,,317.2810404,288.1673807,411.6170644,,332.6984517,399.6995436,494.7083683,,226.0491372,169.8031009,429.2441955,795.8060085,280.3166076,,286.256393,,,558.3423541,,205.5619782,688.0265061,,,,200.1312251,476.6644893
3_Methoxytyrosine,21679.6043,,8707.414414,,13799.53827,4246.484232,4116.493742,,,,,9382.64545,,,,,3656.136861,,4860.295186,,,,3135.823651,,,,,,8929.055382,,,4952.026927,6722.953466,,,7765.989683,4364.128974,35199.33694,11859.34321,,5941.156777,,,,7540.531443,11883.57003,5072.231938,4541.964609,,,5381.674492,12209.36746,5804.717792,9278.089241,8131.166037,10287.57777,14872.20287
Alpha_aminobutyric_acid,891.1600903,3738.671298,2954.189906,6758.293559,2044.250266,860.1295906,3403.602405,75185.46351,3757.925752,14848.76607,17009.32165,3533.420335,10014.28352,9153.505058,2727.163012,1433.704191,8522.044639,750.5853016,25976.73898,156.747924,183.9214545,1069.886523,1266.351346,8352.84831,4490.35764,1102.891589,1013.220651,6576.42156,11780.08433,8906.738933,1288.712635,6376.104091,3208.575218,4861.428905,,14229.34177,191.2089804,12593.61915,176486.0647,27591.50742,7244.591092,31750.47412,8163.885275,52909.38914,4037.086331,4400.084297,368.4966747,4579.931404,15012.53199,3419.084245,969.7395352,5577.268871,2291.749011,13793.87104,7213.227231,4192.751856,9607.223477
Kynurenine,,,,,,,,,,,,2180.288586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4_5_Dihydroorotic_acid,,,,,,764.1183118,1528.006197,,,836.0302171,1011.624266,992.0439493,,,,,,,557.1153139,603.0864996,,,,,,,,,,,,,,,,,,2152.390821,,587.8959979,698.9604966,,,,,169.3148755,,,,1429.877356,,,,,,,
Urocanic_acid,944.6942025,1600.845852,3294.85999,2390.714692,,198.7394775,,,2911.21578,742.856263,,1524.072805,5015.801359,,,1041.220183,,,,,151.8037634,,1010.361738,1370.182243,1670.619008,138.9301798,102.680121,,,2255.052309,2599.495383,,,3992.879122,,2349.396876,3589.57288,2555.313072,739.8593345,2935.150294,301.0684167,,,1178.356204,5550.853077,853.484719,1374.458519,2507.608653,2218.851157,,955.0713346,,286.3569506,,,775.8435172,3142.784115
4_Acetamidobutanoic_acid,534.4348799,,222.2002698,,,,,,,,,294.7781862,304.7231142,,,,,,,,,,,,,,,,,,,,,171.9349001,,,,,,,,,267.8225627,,301.787954,,,,,180.6794056,,442.0429453,,351.3835832,,,
Guanosine,63.6761772,,201.8481596,65.37893123,47.17925713,16.788541,47.56950033,80.25089612,18.20171332,304.0095425,198.1466026,16.69477113,12.2839965,85.14989554,44.53048932,,18.03597958,,34.00681997,,,5.295459402,20.79369396,22.12048583,25.98630042,,17.11772816,132.6555318,,206.0577907,,355.5557506,10.0516013,24.26651341,86.64348116,101.2393629,,245.6051819,1821.540855,,274.8650802,13.08605362,15.88979496,150.4881769,55.85934019,69.24149592,284.3840215,54.84311305,45.33310484,29.44424777,76.44251211,262.6707897,154.2045025,203.0679818,67.9101687,340.7691888,46.62686921
Xanthosine,93.53258414,,40.67905122,1801.007839,,,,,805.2603865,119.5242717,116.6347594,,,,,,,,,,,,112.7891836,,,,,,120.2437708,,,326.4797228,,80.65107742,,,,88.99685511,,,,80.66564363,264.6426341,,100.6462126,,181.2877511,,84.5048905,71.9016754,32.39073436,265.948678,,1344.829971,117.3625249,3.051630397,79.67399738
Leucine,165579.7289,279202.0918,685131.2564,299458.2857,166779.2175,98754.61906,91222.83627,507279.5932,269077.2815,315051.4245,87609.96131,445764.7441,468106.1312,206601.7352,309523.4865,61379.03199,271062.1025,27551.0858,167087.6369,10431.43117,9440.842919,11930.64996,92999.63206,330323.4347,265049.0033,16251.25673,63994.70093,63382.80546,769656.1682,542015.272,208084.1722,238039.9592,638589.9408,471642.9825,7016.552786,444215.6451,408873.7278,445259.9637,755306.1345,590111.2278,149670.581,802793.4032,602401.4761,529832.8856,675788.363,175770.6618,135714.6132,345777.726,625804.7309,515611.7196,187149.4764,1632629.682,90668.54422,846857.5101,424598.2515,236642.7241,797564.8271
Norleucine,99927.0539,164948.2718,402038.6615,179806.03,99544.38235,58797.79053,55124.24935,298924.116,154097.1347,181995.5448,52789.72075,260378.6958,268720.2291,122995.6284,184202.8205,37357.9601,157777.5609,16518.93089,99012.59595,6520.442218,5789.258224,7104.09688,54689.94281,192921.947,157679.8678,9695.995071,38683.91396,38077.01749,461193.6655,320258.6448,124019.6936,140537.9478,373531.3916,277648.7847,5718.357593,262476.8042,243849.1735,261418.4988,449143.42,349154.4315,90065.39223,461314.9497,357470.6004,313035.5459,391549.5778,104371.1162,81085.6108,205079.0824,375273.3282,296804.8095,108632.8586,885503.5848,54949.79489,509180.0314,253744.7405,141809.9348,465632.0698
Imidazoleacetic_acid,689.2937146,,794.8228721,,,,,,,,,2664.787976,1710.183679,,294.8564923,,,,,219.0567741,,,,,,,,358.185551,,,247.6757776,848.3251585,,,176.836372,,162.5771267,,,,,,825.5552244,,,1076.816144,,,,738.3833191,,1439.125463,,2022.653127,1693.15424,,
2_Phenylglycine,2248.337562,2582.022401,8968.655335,3972.127349,1569.946564,1389.979801,1523.254604,2933.957333,972.8144403,5696.816152,27367.79588,4422.985137,3811.731083,2225.254047,1597.711174,892.8190196,914.6004434,557.1536558,1024.967677,438.8311965,,,1362.611531,2273.000286,3181.688726,613.1016834,645.5552582,2762.487098,7390.612982,6307.345432,2338.39067,6963.489967,6169.196606,4651.593116,2711.815754,4327.926831,1985.020808,6120.850142,6696.347837,4345.963292,3624.802169,10391.68125,6729.208114,2643.76536,10625.72691,2262.263555,7981.27833,4508.196529,3914.505491,4212.470698,1921.879847,21012.78628,2657.201052,8470.409551,5443.021148,7709.544616,6556.569564
N_Acetylalanine,64.1142106,,98.52802127,7.813815464,42.13967473,90.25883465,55.34989172,51.13287782,63.8618038,,157.542571,32.16941043,47.54975788,9.963198392,163.9013242,,,,4.231966823,,60.76757153,,21.30882344,43.66921077,49.8176054,,46.04185746,33.97310692,58.64565623,3.383832569,68.87087898,75.86895679,5.451210034,61.68878501,33.33311207,104.2256692,64.95890255,,109.7938304,107.3615768,79.02751461,134.3729779,32.2817668,219.849551,16.10784004,117.069489,,68.6138529,33.33244381,,,453.8380091,,210.5395946,18.2236476,17.42943295,162.2934977
